Resmi Meluncur Ini Harga Nikon Z7 dan Nikon Z6 di Indonesia,"KOMPAS.com - Dua  mirrorless full-frame Nikon Z 7 dan  Nikon Z 6 resmi diperkenalkan Agustus lalu. Kini, penggemar fotografi Indonesia mulai bisa menjajal keduanya. Nikon secara resmi memboyong Nikon Z7 dan Z6 ke Indonesia yang resmi diluncurkan di Jakarta, Rabu (24/10/2018).
Nikon Z7 dan Nikon Z6 dijanjikan membawa sejumlah fitur mutakhir, seperti fitur full-frame dengan pencahyaan sisi belakang, teknologi sensor Nikon FX-format CMOS dengan fitur focal-plane phase-detection AF pixels tertanam, serta mesin pemrosesan imaji mutakhir, EXPEED 6.
Model Nikon Z7 memiliki kualitas 45,7 megapiksel efektif dan mendukung rentang ISO 64-25600 dengan reduksi mencapai setara ISO 32 dan ekspansi setara ISO 102400.  Seri ini juga memiliki 493 titik fokus.
Untuk Nikon Z6 memiliki piksel efektif sebesar 24,5 megapiksel dengan ISO 100-51200 yang luas. Nikon Z 6 memiliki peforma dengan sensivitas tinggi dan perekaman film full-frame berkualitas 4K UHD.
Fitur-fitur Active D-Lighting, electronic vibration reduction, dan focus peaking dapat digunakan saat pengambilan video berkualitas 4K UHD dan Full-HD. Selain itu, Nikon Z 6 memiliki 273 titik fokus.
Baca juga: Nikon Umumkan Kamera Mirrorless “Full Frame” Z6 dan Z7
Keduanya memiliki sistem AF hibrida mengandalkan algoritma yang mendukung proses pergantian fitur dari focal-plane phase-detection AF ke fitur contrast-detect AF with focusing lebih lancar.
Nikon Z7 dan Nikon Z6 dilengkapi sistem pemrosesan gambar EXPEDD 6 dan menyematkan opsi mid-range sharpening pada parameter ketajaman Picture Control pada kamera untuk membantu pengguna menyesuaikan tekstur pada layar menjadi lebih tajam ataupun lebih lembut, baik untuk pengambilan gambar diam maupun video High Quality.
Keduanya didukung pula dengan fitur elektronik viewfinder menggunakan panel OLED dengan kualitas 3690k-dot dengan mode pembesaran 0,8 kali dan sudut pandang diagonal sekitar 37,0 derajat.
Pada bagian eyepiece protection, kedua kamera dilapisi fluorine yang menjadikannya lebih tahan dengan kotoran. Dari segi penampilan, Nikon Z7 dan Nikon Z6 memiliki desain yang ergonomis khas Nikon.
Bentuknya ringkas dengan grip yang kokoh memudahkan pengguna dalam memegang kamera, serta tombol-tombol sub selector, AF-ON, ISO, dan exposure compensation yang posisinya mudah dijangkau saat pengoperasian.
Kedua kamera memilii layar LCD 2100k-dot touch-sensitive berukuran 8 cm/3.2 inci. Nikon Z7 dan Nikon Z6 dilengkapi dengan teknologi vibration reduction (VR) dalam kamera. Efek yang dihasilkan oleh teknologi pereduksi vibrasi ini setara dengan kecepatan shutter mencapai rata-rata 5.0 stops.
Dari keterangan resmi Nikon Indoensia yang diterima KompasTekno, Kamis (25/10/2018), fitur lain yang dihadirkan adalah peaking stack image yang memungkinkan penumpukan fokus lebih nyaman.
Ada pula High-speed continuous shooting (extended) pada kecepatan rata-rata 9 fps (pada Nikon Z7) dan 12 fps (pada Nikon Z6) untuk menangkap gerak berkecepatan tinggi. Khusus Nikon Z7, Nikon menyisipkan Interval timer phptography untuk menghasilkan film time-lapse berkualitas 8K.
Harga Nikon Z7 dan Nikon Z6
Untuk harganya, Nikon Z6 dan Nikon Z7 dibanderol dengan harga berbeda. Nikon Z7Nikon Z7 bodi dengan FTZ Mount Adapter dijual dengan harga Rp 56,5 juta. Nikon Z7 dengan lensa NIKKOR Z 24-70mm f/4.5, dijual dengan harga Rp 63,5 juta. Untuk paket bodi, lensa KIT, dan Mount Adapter dijual seharga Rp 66,5 juta.
Nikon Z6Sedangkan untuk Nikon Z6, bodi dan FTZ Mount Adapter dijual seharga Rp 35,5 juta.Nikon Z6 dengan lensa kit NIKKOR Z 24-70mm f/4.5, dijual harga Rp 43 juta. Sementara untuk bodi, lensa kit, dan FTZ Mount Adapter dijual dengan harga Rp 45,5 juta.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 16:08 WIB"
Ini Alasan Smartfren Hentikan Bisnis Ponsel Andromax,"PALEMBANG, KOMPAS.com - September lalu, Deputy CEO  Smartfren Djoko Tata Ibrahim memastikan nasib  Andromax. Jajaran handset yang telah menemani Smartfren sepanjang kiprahnya sebagai operator seluler CDMA hingga 4G LTE itu akan dihentikan pada pertengahan 2019 mendatang.Penyetopan Andromax bukan tanpa alasan. Vice President Technology Relations and Special Project Smartfren, Munir Syahda Prabowo mengatakan bahwa keputusan untuk menghentikan Andromax diambil lantaran Smartfren memandang tugasnya sudah “selesai”.Pendukung jaringanMunir bercerita, Andromax dulu tercetus pada 2010, ketika Smartfren menjadi operator CDMA terbesar di Indonesia setelah merger Smart Telecom dengan Mobile-8. Ketika itu, tak ada banyak handset di pasaran yang mendukung teknologi jaringan CDMA Smartfren sehingga sang operator merasa perlu langkah tambahan untuk mendukung pertumbuhan pelanggan di jaringannya. “Untuk sosialisasi CDMA dengan lebih cepat, maka Smartfren masuk ke ranah handset, lewat kemitraan strategis (dengan para rekanan pemanufaktur perangkat,” ujar Munir ketika ditemui KompasTekno di sela rangkaian acara 4G Plus Network Experience Smartfren di Palembang, Sumatera Selatan, Kamis (25/10/2018).Baca juga: Setop Bisnis Ponsel Andromax, Smartfren Fokus Bangun Jaringan 4GKehadiran Andromax ternyata efektif menaikkan pangsa pasar dan pelanggan Smartfren. Hingga kemudian, pada 2015, Smartfren memutuskan untuk hijrah dari teknologi CDMA yang pengembangannya sudah mandek, ke 4G LTE (GSM),KOMPAS.com/Oik Yusuf Araya Vice President Technology Relations and Special Project Smartfren, Munir Syahda Prabowo.Saat hendak beralih menuju 4G LTE itu pun, di pasaran belum banyak tersedia handset 4G LTE, terutama yang mendukung frekuensi 4G TDD Smartfren di pita 850 MHz dan 2.300 MHz. “Jasa” Andromax kembali diperlukan, supaya memudahkan pelanggan CDMA bermigrasi ke 4G LTE, sekaligus mencegah mereka beralih ke operator lain.“Handset yang support band 4G yang sesuai dengan Smartfren ketika itu terbatas. Kami memang unik, pakai band 5 (850 MHz) dan 40 (2.300 MHz). Operator lain kebanyakan band 1 (2.100 MHz) dan 3 (1.800 MHz), Mau tak mau, Smartfren tetap mengeluarkan seri Andromax untuk mendorong perkembangan pelanggan 4G LTE,” imbuh Munir.ParipurnaBeberapa tahun berselang, keadaan pasar berubah. Kini sudah banyak beredar perangkat handset multi-band LTE dari segala segmen harga yang kompatibel dengan teknologi jaringan 4G Smartfren, termasuk Voice over LTE (VoLTE). Smartfren pun kini lebih mengarahkan pelanggan ke handset open market lewat kerja sama dengan sejumlah vendor dan perangkat 4G mobile WiFi router (MiFi). Tugas Andromax dianggap sudah paripurna. “Maka, sekarang ini sudah masanya. Karena pada dasarnya Smartfren adalah perusahaan telekomunikasi seperti telco lain, maka kami kembali ke bisnis inti. Jadi ini (perjalanan Andromax) adalah historical path, bukan semata-mata bisnis,” lanjut Munir. Kendati Andromax sudah ditetapkan bakal berhenti tahun depan, Munir mengatakan tidak menutup kemungkinan lini ponsel Andromax kembali dilanjutkan, misalnya lewat perusahaan yang berdiri terpisah. “Kalau kami yakin bisa bersaing dengan handset open market, maka bisa saja (Andromax) kami buat untuk dijual ke umum. Kemungkinannya banyak, tapi belum ada pembicaraan ke sana. Untuk sekarang kami fokus dulu mendukung pengembangan jaringan Smartfren,” pungkas Munir.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:12 WIB"
Fitur Stiker di WhatsApp Mulai Disebar,"KOMPAS.com - Setahun belakangan,  WhatsApp sibuk memperkaya  fitur di platformnya. Mulai dari video call berjamaah, memperpanjang masa hapus pesan, dan membalas WhatsApp Status dengan GIF atau file dokumen.
Belum berhenti, menjelang akhir tahun, WhatsApp akhirnya merilis fitur  stiker bagi pengguna secara global, setelah diuji coba secara internal.  Fitur stiker di WhatsApp ini sudah mulai mendarat di platform Android maupun iOS.
Untuk pengguna iOS, bisa menemukan kumpulam stiker pada sub-menu, sederet dengan ikon untuk berbagi foto dan video. Sementara untuk pengguna Android, bisa mengakses stiker melalui sub-menu emoji di kolom menulis pesan, di sebelah GIF.
Untuk awalan, WhatsApp baru menyediakan beberapa stiker dasar. Tapi ke depannya, pengguna bisa mengunduh lebih banyak stiker sesuai pilhan mereka. Mereka juga bisa mengambil stiker dari pihak ketiga yang akan segera ditambahkan WhatsApp.Baca juga: Ada Stiker dan Filter Foto Baru di Instagram
Dirangkum KompasTekno dari Phone Arena, Kamis (25/10/2018), ketika menerima siker, pengguna bisa mengetuk stiker tersebut untuk mengetahui informasi tentang stiker yang diterima, jika mereka belum mengoleksinya.
Phone Arena Fitur stiker di WhatsApp
Jika tertarik, pengguna bisa menambahkan stiker tersebut sebagai stiker favorit. Untuk mencobanya, pengguna harus memperbarui WhatsApp ke versi 2.18.329 di Google Play Store, meski pengguna yang masih menggunakan versi 2.18.310 dilaporkan juga bisa menjajal fitur ini.Sementara bagi pengguna iOS, bisa memperbarui aplikasi WhatsApp ke versi 2.18.100.
Dari pantauan KompasTekno hari ini, meski telah bergulir untuk global, namun penyebaran fitur stiker baik bagi pengguna Android dan iOS belum merata.
Pembaruan di platform Android yang paling baru adalah penambahan fungsi gestur, di mana pengguna bisa membalas pesan cukup dengan menggesernya ke kanan. Kemungkinan, fitur stiker akan mulai merata dalam beberapa minggu ke depan.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","25/10/2018, 08:03 WIB"
Ini Spesifikasi dan Harga Xiaomi Mi Mix 3,"KOMPAS.com -  Mi Mix 3 resmi diluncurkan  Xiaomi hari ini, Kamis (25/10/2018). Ponsel flagship ini diperkenalkan langsung oleh sang CEO, Lei Jun. Seperti rumor yang berkembang beberapa bulan terakhir, Mi Mix 3 benar-benar mengusung desain baru dibanding flaghsip Xioami sebelumnya.
Masih mengandalkan layar jumbo yang bersih dengan bingkai minimum, di Mi Mix 3, Xioami menyematkan dua kamera depan dengan mekanisme slide (geser). Dari sisi layar, Mi Mix 3 dibekali layar AMOLED 6,4 inci dengan rasio bodi ke layar 93,4 persen dengan resolusi full HD Plus.
Kamera
Selain slider, Xiaomi juga membawa inovasi lain dengan menyematkan total empat kamera 2 kamera depan 2 kamera belakang). Dua kamera depan terpatri di slider magnetis dengan masing-masing resolusi sensor 24 megapiksel dan 2 megapiksel.
Baca juga: Xiaomi Mi Mix 3 Resmi Meluncur, Usung Kamera Selfie Tersembunyi dan RAM 10 GB
Sensor utama didukung Sony IMX576 yang diklaim mencapai 1.8 nanomikro piksel dengan binning 4 piksel dalam kondisi minim cahaya. Resolusinya secara efektif akan berkurang 6 megapiksel dalam kondisi tersebut.
Sedangakan kamera ganda di belakang masing-masing berkonfigurasi 12 megapiksel dan 12 megapiksel. Kamera utamanya didukung sensor IMX363 dengan piksel 1,4 nanomikro, dan lensa dengan aperture (bukaan) f/1.8.
Sementara lensa telephoto kedua memiliki lensa bukaan f/2.4 dan ukuran piksel 1,0 nanometer. Xiaomi Mi Mix 3 dilengkapi fitur Night Mode seperti Huawei P20, yang memungkinkan pengguna membidik obyek dengan shutter speed rendah menggunakan tangan.
GSM Arena Hasil jepretan yang diklaim berasal dari Mi Mix 3
Dilansir KompasTekno dari GSM Arena, Kamis (25/10/2018), saat memperkenalkan Night Mode, Lei Jun mengadu kemampuan Mi Mix 3 dengan Huawei P20 Pro dan diklaim menghasilkan gambar lebih baik dari pesaingnya.
Kamera Mi Mix 3 juga dilengkapi AI scene recognition dan fitur video slow motion 960 fps yang bisa disisipi musik sebagai latar belakang. Bergeser ke sektor hardware, layaknya jajaran flagship Android saat ini, Xiaomi Mi Mix 3 dipersenjatai chipset Qualcomm Snapdragon 845.
3 Varian
Ada tiga varian kapasitas yang bisa dipilih yakni RAM 6 GB dan 8 GB dengan memori internal (ROM) 128 GB, dan yang paling besar adalah RAM 10 GB dengan memori internal 256 GB. Sebagai informasi, Mi Mix 3 tidak dilengkapi dengan slot memori eksternal, mengingat ukuran ROM nya saja sudah cukup besar.
Nasib colokan headphone jack 3,5 mm pun ditanggalkan di Mi Mix 3 ini. Mi Mix 3 dibekali baterai 4.000 mAh yang didukung dengan pengisian daya nirkabel. Untuk peluncuran kali ini, Mi Fans harus menunda kesenangan menyabut Mi Mix 3 dengan jaringan 5G.
Tapi Lei Jun berjanji akan meluncurkan Mi Mix 3 dengan koneksivitas 5G pada kuartal pertama tahun depan. Untuk software, Mi Mix 3 akan berjalan dengan sistem operasi Android 8.1 Oreo yang dilapisi MIUI 10.
Baca juga: Skor Kamera Xiaomi Mi Mix 3 Pepet-pepetan dengan Galaxy Note 9
Di sebelah kiri perangkat terdapat tombol fisik untuk memanggil asisten Xiao AI, layaknya Bixby pada Samsung. Sayangnya, Xiao AI hanya memahami perintah dalam bahasa Mandrin saja, sehingga belum tahu bagimana kegunaanya jika dipasarkan di luar China.
 Harga Xiaomi Mi Mix 3
Android Authority Mi Mix 3 edisi Forbidden City dengan RAM 10 GB dan memori internal 256 GB
Soal  harga, Mi Mix 3 varian RAM 6 GB dan memori internal (ROM) 128 GB dibanderol harga 3.299 yuan (sekitar Rp 7,2 jutaan).Xiaomi Mi Mix 3 dengan RAM 8 GB dan ROM 128 GB dijual harga 3.599 yuan (sekitar Rp 7,8 jutaan).Sementara Xiaomi Mi Mix 3 dengan RAM 8 GB dan ROM 256 GB dijual harga 3.999 yuan (sekitar Rp 8,7 jutaan).
Untuk varian RAM 10 GB dan ROM 256 GB yang disebut sebagai ""Forbidden City"", hadir dengan warna biru dan logo patung singa berlapis emas. Varian Mi Mix 3 paling ""wah"" ini dibanderol harga 4.999 yuan (sekitar Rp 10,9 jutaan).
Untuk varian biasa, sudah mulai bisa dipesan di China hari ini, sementara varian ""Forbidden City"" akan tersedia mulai akhir November mendatang.



Layar
Super Amoled 6,39 inci


Dimensi Fisik/bobot
157.9 x 74.7 x 8.5 mm/ 218 gram


Chipset
Qualcomm Snapdragon 845


CPU
Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver)


GPU
Adreno 630


RAM/Storage
10 GB/512 GB, atau 8 GB/256 GB, atau 6 GB/128 GB, 


MicroSD
Tidak ada


Kamera Depan
Mechanical pop-up 24 MP, 1/2.8"", 0.9µmMechanical pop-up 2 MP, depth sensor


Kamera Belakang
12 MP, f/1.8, 1/2.55"", 1.4µm, Dual Pixel PDAF, 4-axis OIS12 MP, 1/3.4"", 1.0µm


Baterai
Li-ion 3.200 mAh


Jack audio 3,5 mm
Tidak ada


Pengamanan
Fingerprint sensor (belakang)


Sistem Operasi
Android 8.1 Oreo


Warna 

Jade Green, Sapphire Blue, Onyx Black, Forbidden City Blue (10 GB only)



Harga

RAM 6 GB ROM 128 GB sekitar Rp 7,2 jutaRAM 8 GB ROM 256 GB sekitar Rp 8,7 jutaRAM 10 GB ROM 256 GB sekitar Rp 10,3 juta






            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","25/10/2018, 20:07 WIB"
Resmi Meluncur Ini Harga Nikon Z7 dan Nikon Z6 di Indonesia,"KOMPAS.com - Dua  mirrorless full-frame Nikon Z 7 dan  Nikon Z 6 resmi diperkenalkan Agustus lalu. Kini, penggemar fotografi Indonesia mulai bisa menjajal keduanya. Nikon secara resmi memboyong Nikon Z7 dan Z6 ke Indonesia yang resmi diluncurkan di Jakarta, Rabu (24/10/2018).
Nikon Z7 dan Nikon Z6 dijanjikan membawa sejumlah fitur mutakhir, seperti fitur full-frame dengan pencahyaan sisi belakang, teknologi sensor Nikon FX-format CMOS dengan fitur focal-plane phase-detection AF pixels tertanam, serta mesin pemrosesan imaji mutakhir, EXPEED 6.
Model Nikon Z7 memiliki kualitas 45,7 megapiksel efektif dan mendukung rentang ISO 64-25600 dengan reduksi mencapai setara ISO 32 dan ekspansi setara ISO 102400.  Seri ini juga memiliki 493 titik fokus.
Untuk Nikon Z6 memiliki piksel efektif sebesar 24,5 megapiksel dengan ISO 100-51200 yang luas. Nikon Z 6 memiliki peforma dengan sensivitas tinggi dan perekaman film full-frame berkualitas 4K UHD.
Fitur-fitur Active D-Lighting, electronic vibration reduction, dan focus peaking dapat digunakan saat pengambilan video berkualitas 4K UHD dan Full-HD. Selain itu, Nikon Z 6 memiliki 273 titik fokus.
Baca juga: Nikon Umumkan Kamera Mirrorless “Full Frame” Z6 dan Z7
Keduanya memiliki sistem AF hibrida mengandalkan algoritma yang mendukung proses pergantian fitur dari focal-plane phase-detection AF ke fitur contrast-detect AF with focusing lebih lancar.
Nikon Z7 dan Nikon Z6 dilengkapi sistem pemrosesan gambar EXPEDD 6 dan menyematkan opsi mid-range sharpening pada parameter ketajaman Picture Control pada kamera untuk membantu pengguna menyesuaikan tekstur pada layar menjadi lebih tajam ataupun lebih lembut, baik untuk pengambilan gambar diam maupun video High Quality.
Keduanya didukung pula dengan fitur elektronik viewfinder menggunakan panel OLED dengan kualitas 3690k-dot dengan mode pembesaran 0,8 kali dan sudut pandang diagonal sekitar 37,0 derajat.
Pada bagian eyepiece protection, kedua kamera dilapisi fluorine yang menjadikannya lebih tahan dengan kotoran. Dari segi penampilan, Nikon Z7 dan Nikon Z6 memiliki desain yang ergonomis khas Nikon.
Bentuknya ringkas dengan grip yang kokoh memudahkan pengguna dalam memegang kamera, serta tombol-tombol sub selector, AF-ON, ISO, dan exposure compensation yang posisinya mudah dijangkau saat pengoperasian.
Kedua kamera memilii layar LCD 2100k-dot touch-sensitive berukuran 8 cm/3.2 inci. Nikon Z7 dan Nikon Z6 dilengkapi dengan teknologi vibration reduction (VR) dalam kamera. Efek yang dihasilkan oleh teknologi pereduksi vibrasi ini setara dengan kecepatan shutter mencapai rata-rata 5.0 stops.
Dari keterangan resmi Nikon Indoensia yang diterima KompasTekno, Kamis (25/10/2018), fitur lain yang dihadirkan adalah peaking stack image yang memungkinkan penumpukan fokus lebih nyaman.
Ada pula High-speed continuous shooting (extended) pada kecepatan rata-rata 9 fps (pada Nikon Z7) dan 12 fps (pada Nikon Z6) untuk menangkap gerak berkecepatan tinggi. Khusus Nikon Z7, Nikon menyisipkan Interval timer phptography untuk menghasilkan film time-lapse berkualitas 8K.
Harga Nikon Z7 dan Nikon Z6
Untuk harganya, Nikon Z6 dan Nikon Z7 dibanderol dengan harga berbeda. Nikon Z7Nikon Z7 bodi dengan FTZ Mount Adapter dijual dengan harga Rp 56,5 juta. Nikon Z7 dengan lensa NIKKOR Z 24-70mm f/4.5, dijual dengan harga Rp 63,5 juta. Untuk paket bodi, lensa KIT, dan Mount Adapter dijual seharga Rp 66,5 juta.
Nikon Z6Sedangkan untuk Nikon Z6, bodi dan FTZ Mount Adapter dijual seharga Rp 35,5 juta.Nikon Z6 dengan lensa kit NIKKOR Z 24-70mm f/4.5, dijual harga Rp 43 juta. Sementara untuk bodi, lensa kit, dan FTZ Mount Adapter dijual dengan harga Rp 45,5 juta.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 16:08 WIB"
Ini Alasan Smartfren Hentikan Bisnis Ponsel Andromax,"PALEMBANG, KOMPAS.com - September lalu, Deputy CEO  Smartfren Djoko Tata Ibrahim memastikan nasib  Andromax. Jajaran handset yang telah menemani Smartfren sepanjang kiprahnya sebagai operator seluler CDMA hingga 4G LTE itu akan dihentikan pada pertengahan 2019 mendatang.Penyetopan Andromax bukan tanpa alasan. Vice President Technology Relations and Special Project Smartfren, Munir Syahda Prabowo mengatakan bahwa keputusan untuk menghentikan Andromax diambil lantaran Smartfren memandang tugasnya sudah “selesai”.Pendukung jaringanMunir bercerita, Andromax dulu tercetus pada 2010, ketika Smartfren menjadi operator CDMA terbesar di Indonesia setelah merger Smart Telecom dengan Mobile-8. Ketika itu, tak ada banyak handset di pasaran yang mendukung teknologi jaringan CDMA Smartfren sehingga sang operator merasa perlu langkah tambahan untuk mendukung pertumbuhan pelanggan di jaringannya. “Untuk sosialisasi CDMA dengan lebih cepat, maka Smartfren masuk ke ranah handset, lewat kemitraan strategis (dengan para rekanan pemanufaktur perangkat,” ujar Munir ketika ditemui KompasTekno di sela rangkaian acara 4G Plus Network Experience Smartfren di Palembang, Sumatera Selatan, Kamis (25/10/2018).Baca juga: Setop Bisnis Ponsel Andromax, Smartfren Fokus Bangun Jaringan 4GKehadiran Andromax ternyata efektif menaikkan pangsa pasar dan pelanggan Smartfren. Hingga kemudian, pada 2015, Smartfren memutuskan untuk hijrah dari teknologi CDMA yang pengembangannya sudah mandek, ke 4G LTE (GSM),KOMPAS.com/Oik Yusuf Araya Vice President Technology Relations and Special Project Smartfren, Munir Syahda Prabowo.Saat hendak beralih menuju 4G LTE itu pun, di pasaran belum banyak tersedia handset 4G LTE, terutama yang mendukung frekuensi 4G TDD Smartfren di pita 850 MHz dan 2.300 MHz. “Jasa” Andromax kembali diperlukan, supaya memudahkan pelanggan CDMA bermigrasi ke 4G LTE, sekaligus mencegah mereka beralih ke operator lain.“Handset yang support band 4G yang sesuai dengan Smartfren ketika itu terbatas. Kami memang unik, pakai band 5 (850 MHz) dan 40 (2.300 MHz). Operator lain kebanyakan band 1 (2.100 MHz) dan 3 (1.800 MHz), Mau tak mau, Smartfren tetap mengeluarkan seri Andromax untuk mendorong perkembangan pelanggan 4G LTE,” imbuh Munir.ParipurnaBeberapa tahun berselang, keadaan pasar berubah. Kini sudah banyak beredar perangkat handset multi-band LTE dari segala segmen harga yang kompatibel dengan teknologi jaringan 4G Smartfren, termasuk Voice over LTE (VoLTE). Smartfren pun kini lebih mengarahkan pelanggan ke handset open market lewat kerja sama dengan sejumlah vendor dan perangkat 4G mobile WiFi router (MiFi). Tugas Andromax dianggap sudah paripurna. “Maka, sekarang ini sudah masanya. Karena pada dasarnya Smartfren adalah perusahaan telekomunikasi seperti telco lain, maka kami kembali ke bisnis inti. Jadi ini (perjalanan Andromax) adalah historical path, bukan semata-mata bisnis,” lanjut Munir. Kendati Andromax sudah ditetapkan bakal berhenti tahun depan, Munir mengatakan tidak menutup kemungkinan lini ponsel Andromax kembali dilanjutkan, misalnya lewat perusahaan yang berdiri terpisah. “Kalau kami yakin bisa bersaing dengan handset open market, maka bisa saja (Andromax) kami buat untuk dijual ke umum. Kemungkinannya banyak, tapi belum ada pembicaraan ke sana. Untuk sekarang kami fokus dulu mendukung pengembangan jaringan Smartfren,” pungkas Munir.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:12 WIB"
Fitur Stiker di WhatsApp Mulai Disebar,"KOMPAS.com - Setahun belakangan,  WhatsApp sibuk memperkaya  fitur di platformnya. Mulai dari video call berjamaah, memperpanjang masa hapus pesan, dan membalas WhatsApp Status dengan GIF atau file dokumen.
Belum berhenti, menjelang akhir tahun, WhatsApp akhirnya merilis fitur  stiker bagi pengguna secara global, setelah diuji coba secara internal.  Fitur stiker di WhatsApp ini sudah mulai mendarat di platform Android maupun iOS.
Untuk pengguna iOS, bisa menemukan kumpulam stiker pada sub-menu, sederet dengan ikon untuk berbagi foto dan video. Sementara untuk pengguna Android, bisa mengakses stiker melalui sub-menu emoji di kolom menulis pesan, di sebelah GIF.
Untuk awalan, WhatsApp baru menyediakan beberapa stiker dasar. Tapi ke depannya, pengguna bisa mengunduh lebih banyak stiker sesuai pilhan mereka. Mereka juga bisa mengambil stiker dari pihak ketiga yang akan segera ditambahkan WhatsApp.Baca juga: Ada Stiker dan Filter Foto Baru di Instagram
Dirangkum KompasTekno dari Phone Arena, Kamis (25/10/2018), ketika menerima siker, pengguna bisa mengetuk stiker tersebut untuk mengetahui informasi tentang stiker yang diterima, jika mereka belum mengoleksinya.
Phone Arena Fitur stiker di WhatsApp
Jika tertarik, pengguna bisa menambahkan stiker tersebut sebagai stiker favorit. Untuk mencobanya, pengguna harus memperbarui WhatsApp ke versi 2.18.329 di Google Play Store, meski pengguna yang masih menggunakan versi 2.18.310 dilaporkan juga bisa menjajal fitur ini.Sementara bagi pengguna iOS, bisa memperbarui aplikasi WhatsApp ke versi 2.18.100.
Dari pantauan KompasTekno hari ini, meski telah bergulir untuk global, namun penyebaran fitur stiker baik bagi pengguna Android dan iOS belum merata.
Pembaruan di platform Android yang paling baru adalah penambahan fungsi gestur, di mana pengguna bisa membalas pesan cukup dengan menggesernya ke kanan. Kemungkinan, fitur stiker akan mulai merata dalam beberapa minggu ke depan.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","25/10/2018, 08:03 WIB"
