;articleUrl;articleUrlNew;date_news;flag_tvr;foto;id_topic_pialadunia;image;image_infografik;judul;label_kanal;label_navbar;match_id;player_id;ringkasan;team_id;video
113;/jadwal-sholat-2018-kab-kuningan-dan-sekitarnya-c8EU;jadwal-sholat-2018-kab-kuningan-dan-sekitarnya-c8EU;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/25/jadwal-salat-kabupaten-kuningan.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Kuningan untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 323284, 'nama_file': 'jadwal-salat-kabupaten-kuningan.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/jadwal-salat-kabupaten-kuningan.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Kuningan untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 323285, 'nama_file': 'jadwal-salat-kabupaten-kuningan.jpg', 'flag_cover': 0}];False;Jadwal Sholat 2018: Kab. Kuningan dan Sekitarnya;;Sosial Budaya;;;Jadwal sholat di Kab. Kuningan bisa dilihat di aplikasi yang disediakan Tirto.id.;;
114;/waktu-sholat-maghrib-kab-lahat-hari-ini-c8EV;waktu-sholat-maghrib-kab-lahat-hari-ini-c8EV;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/25/jadwal-salat-kabupaten-lahat.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kab. Lahat. Ilustrasi/Tirto.id.', 'id_files': 323380, 'nama_file': 'jadwal-salat-kabupaten-lahat.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/jadwal-salat-kabupaten-lahat.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kab. Lahat. Ilustrasi/Tirto.id.', 'id_files': 323381, 'nama_file': 'jadwal-salat-kabupaten-lahat.jpg', 'flag_cover': 0}];False;Waktu Sholat Maghrib Kab. Lahat Hari Ini;;Sosial Budaya;;;Informasi mengenai jadwal sholat di Kab. Lahat bisa dicek di aplikasi yang disediakan Tirto.id.;;
115;/jadwal-sholat-maghrib-kab-asahan-oktober-2018-hari-ini-c8EW;jadwal-sholat-maghrib-kab-asahan-oktober-2018-hari-ini-c8EW;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/25/jadwal-salat-kabupaten-asahan.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Asahan. Ilustrasi/Tirto.id.', 'id_files': 323516, 'nama_file': 'jadwal-salat-kabupaten-asahan.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/jadwal-salat-kabupaten-asahan.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Asahan. Ilustrasi/Tirto.id.', 'id_files': 323517, 'nama_file': 'jadwal-salat-kabupaten-asahan.jpg', 'flag_cover': 0}];False;Jadwal Sholat Maghrib Kab. Asahan Oktober 2018 Hari Ini;;Sosial Budaya;;;Jadwal sholat lima waktu hari ini di Kab. Asahan bisa dicek di tirto.id.;;
116;/sholat-maghrib-di-kab-nias-selatan-dan-info-masjid-c8EX;sholat-maghrib-di-kab-nias-selatan-dan-info-masjid-c8EX;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/24/jadwal-salat-kabupaten-nias-selatan.jpg', 'caption': 'Info Masjid di Kab. Nias Selatan untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 323540, 'nama_file': 'jadwal-salat-kabupaten-nias-selatan.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kabupaten-nias-selatan.jpg', 'caption': 'Info Masjid di Kab. Nias Selatan untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 323541, 'nama_file': 'jadwal-salat-kabupaten-nias-selatan.jpg', 'flag_cover': 0}];False;Sholat Maghrib di Kab. Nias Selatan dan Info Masjid;;Sosial Budaya;;;Jadwal sholat dan informasi masjid ternama di Kab. Nias Selatan bisa diketahui di aplikasi Tirto.id;;
117;/jadwal-sholat-dan-masjid-terdekat-di-kab-aceh-barat-daya-c8E1;jadwal-sholat-dan-masjid-terdekat-di-kab-aceh-barat-daya-c8E1;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/24/jadwal-salat-kabupaten-aceh-barat-daya.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Aceh Barat Daya. Ilustrasi/Tirto.id.', 'id_files': 323582, 'nama_file': 'jadwal-salat-kabupaten-aceh-barat-daya.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kabupaten-aceh-barat-daya.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Aceh Barat Daya. Ilustrasi/Tirto.id.', 'id_files': 323583, 'nama_file': 'jadwal-salat-kabupaten-aceh-barat-daya.jpg', 'flag_cover': 0}];False;Jadwal Sholat dan Masjid Terdekat di Kab. Aceh Barat Daya;;Sosial Budaya;;;Jadwal sholat lima waktu hari ini di Kab. Aceh Barat Daya bisa dicek di tirto.id.;;
118;/sholat-maghrib-di-kab-aceh-utara-dan-info-masjid-c8E2;sholat-maghrib-di-kab-aceh-utara-dan-info-masjid-c8E2;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/24/jadwal-salat-kabupaten-aceh-utara.jpg', 'caption': 'Info Masjid di Kab. Aceh Utara untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 323600, 'nama_file': 'jadwal-salat-kabupaten-aceh-utara.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kabupaten-aceh-utara.jpg', 'caption': 'Info Masjid di Kab. Aceh Utara untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 323601, 'nama_file': 'jadwal-salat-kabupaten-aceh-utara.jpg', 'flag_cover': 0}];False;Sholat Maghrib di Kab. Aceh Utara dan Info Masjid;;Sosial Budaya;;;Jadwal sholat dan informasi masjid ternama di Kab. Aceh Utara bisa diketahui di aplikasi Tirto.id;;
119;/cek-waktu-sholat-di-kab-bener-meriah-c8E3;cek-waktu-sholat-di-kab-bener-meriah-c8E3;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/24/jadwal-salat-kabupaten-bener-meriah.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Bener Meriah. Ilustrasi/Tirto.id', 'id_files': 323602, 'nama_file': 'jadwal-salat-kabupaten-bener-meriah.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kabupaten-bener-meriah.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Bener Meriah. Ilustrasi/Tirto.id', 'id_files': 323603, 'nama_file': 'jadwal-salat-kabupaten-bener-meriah.jpg', 'flag_cover': 0}];False;Cek Waktu Sholat di Kab. Bener Meriah;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Bener Meriah.;;
120;/sholat-maghrib-di-kota-lhokseumawe-dan-info-masjid-c8E4;sholat-maghrib-di-kota-lhokseumawe-dan-info-masjid-c8E4;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/24/jadwal-salat-kota-lhokseumawe.jpg', 'caption': 'Info Masjid di Kota Lhokseumawe untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 323620, 'nama_file': 'jadwal-salat-kota-lhokseumawe.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kota-lhokseumawe.jpg', 'caption': 'Info Masjid di Kota Lhokseumawe untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 323621, 'nama_file': 'jadwal-salat-kota-lhokseumawe.jpg', 'flag_cover': 0}];False;Sholat Maghrib di Kota Lhokseumawe dan Info Masjid;;Sosial Budaya;;;Jadwal sholat dan informasi masjid ternama di Kota Lhokseumawe bisa diketahui di aplikasi Tirto.id;;
121;/jadwal-sholat-oktober-2018-di-kota-subulussalam-c8E5;jadwal-sholat-oktober-2018-di-kota-subulussalam-c8E5;2018-10-26 05:32:15;0;;;[{'url': '/2018/10/24/jadwal-salat-kota-subulussalam.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kota Subulussalam. Ilustrasi/Tirto.id', 'id_files': 323624, 'nama_file': 'jadwal-salat-kota-subulussalam.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kota-subulussalam.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kota Subulussalam. Ilustrasi/Tirto.id', 'id_files': 323625, 'nama_file': 'jadwal-salat-kota-subulussalam.jpg', 'flag_cover': 0}];False;Jadwal Sholat Oktober 2018 di Kota Subulussalam;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kota Subulussalam.;;
122;/hasil-french-open-2018-5-wakil-indonesia-lolos-ke-perempat-final-c8EK;hasil-french-open-2018-5-wakil-indonesia-lolos-ke-perempat-final-c8EK;2018-10-26 05:30:00;0;;;[{'url': '2018/09/14/kevin-markus-ke-semi-final--antarafoto_ratio-16x9.jpg', 'caption': 'Ilustrasi. Ekspresi pebulu tangkis ganda putra Indonesia Kevin Sanjaya dan Marcus Gideon saat bertanding melawan ganda putra Belanda Jelle Maas dan Robin Tabeling pada babak perempat final Japan Open 2018 di Musashino Forest Sport Plaza, Tokyo, Jepang, Jumat (14/9/2018). ANTARA FOTO/Humas PBSI', 'id_files': 320806, 'nama_file': 'kevin-markus-ke-semi-final--antarafoto_ratio-16x9.jpg', 'flag_cover': 1}, {'url': '2018/09/14/kevin-markus-ke-semi-final--antarafoto_ratio-16x9.jpg', 'caption': 'Ilustrasi. Ekspresi pebulu tangkis ganda putra Indonesia Kevin Sanjaya dan Marcus Gideon saat bertanding melawan ganda putra Belanda Jelle Maas dan Robin Tabeling pada babak perempat final Japan Open 2018 di Musashino Forest Sport Plaza, Tokyo, Jepang, Jumat (14/9/2018). ANTARA FOTO/Humas PBSI', 'id_files': 320807, 'nama_file': 'kevin-markus-ke-semi-final--antarafoto_ratio-16x9.jpg', 'flag_cover': 0}];False;Hasil French Open 2018: 5 Wakil Indonesia Lolos ke Perempat Final;Hard News;Olahraga;;;5 wakil Indonesia lolos ke babak perempat final French Open 2018 termasuk Jonatan Christie (tunggal putra) dan Gregoria Mariska Tunjung (tunggal putri).;;
123;/mengenal-dbt-terapi-mental-yang-dijalani-selena-gomez-c8gR;mengenal-dbt-terapi-mental-yang-dijalani-selena-gomez-c8gR;2018-10-26 05:00:26;0;;;[{'url': '2016/11/30/selena-gomez-my-world-00.jpg', 'caption': 'Penyanyi dan aktris Amerika Serikat, Selena Gomez. FOTO/vogue.com', 'id_files': 318048, 'nama_file': 'selena-gomez-my-world-00.jpg', 'flag_cover': 1}, {'url': '2016/11/30/selena-gomez-my-world-00.jpg', 'caption': 'Penyanyi dan aktris Amerika Serikat, Selena Gomez. FOTO/vogue.com', 'id_files': 318049, 'nama_file': 'selena-gomez-my-world-00.jpg', 'flag_cover': 0}];2018/10/22/dbt--mild--quita-01.jpg;Mengenal DBT, Terapi Mental yang Dijalani Selena Gomez;Mild Report;Kesehatan;;;Selena Gomez mencari bantuan terapis setelah mengalami serangan kepanikan, cemas, dan depresi.;;
124;/hasil-dan-klasemen-liga-eropa-hingga-jumat-26-oktober-2018-c8Er;hasil-dan-klasemen-liga-eropa-hingga-jumat-26-oktober-2018-c8Er;2018-10-26 04:10:05;0;;;[{'url': '2018/08/19/britain-soccer-premier-league--10--ap.jpg', 'caption': 'Chelsea Marcos Alonso, kiri, merayakan setelah mencetak gol ketiga timnya selama pertandingan sepak bola Liga Premier Inggris antara Chelsea dan Arsenal di Stamford bridge stadion di London, Sabtu, 18 Agustus 2018. (AP Photo / Tim Ireland)', 'id_files': 320646, 'nama_file': 'britain-soccer-premier-league--10--ap.jpg', 'flag_cover': 1}, {'url': '2018/08/19/britain-soccer-premier-league--10--ap.jpg', 'caption': 'Chelsea Marcos Alonso, kiri, merayakan setelah mencetak gol ketiga timnya selama pertandingan sepak bola Liga Premier Inggris antara Chelsea dan Arsenal di Stamford bridge stadion di London, Sabtu, 18 Agustus 2018. (AP Photo / Tim Ireland)', 'id_files': 320647, 'nama_file': 'britain-soccer-premier-league--10--ap.jpg', 'flag_cover': 0}];False;Hasil dan Klasemen Liga Eropa Hingga Jumat 26 Oktober 2018;Hard News;Olahraga;;;Chelsea dan Arsenal menggulung lawan-lawannya, sementara AC Milan dipermalukan di kandangnya sendiri.;;
125;/hasil-french-open-2018-praveen-melati-tumbang-owi-butet-ke-8-besar-c8Es;hasil-french-open-2018-praveen-melati-tumbang-owi-butet-ke-8-besar-c8Es;2018-10-26 04:03:37;0;;;[{'url': '2018/09/19/china-open-2018-tontowi-liliyana-pbsi--antarafoto_ratio-16x9.jpg', 'caption': 'Ilustrasi. Pebulu tangkis ganda campuran Indonesia, Tontowi Ahmad dan Liliyana Natsir mengembalikan kok ke arah lawannya pebulu tangkis Jepang Yuki Kaneko dan Misaki Matsutomo pada turnamen China Open 2018 di Olympic Sports Center Xincheng Gymnasium, Changzhou, Cina, Selasa (18/9/2018). ANTARA FOTO/HO/Humas PBSI', 'id_files': 320644, 'nama_file': 'china-open-2018-tontowi-liliyana-pbsi--antarafoto_ratio-16x9.jpg', 'flag_cover': 1}, {'url': '2018/09/19/china-open-2018-tontowi-liliyana-pbsi--antarafoto_ratio-16x9.jpg', 'caption': 'Ilustrasi. Pebulu tangkis ganda campuran Indonesia, Tontowi Ahmad dan Liliyana Natsir mengembalikan kok ke arah lawannya pebulu tangkis Jepang Yuki Kaneko dan Misaki Matsutomo pada turnamen China Open 2018 di Olympic Sports Center Xincheng Gymnasium, Changzhou, Cina, Selasa (18/9/2018). ANTARA FOTO/HO/Humas PBSI', 'id_files': 320645, 'nama_file': 'china-open-2018-tontowi-liliyana-pbsi--antarafoto_ratio-16x9.jpg', 'flag_cover': 0}];False;Hasil French Open 2018: Praveen/Melati Tumbang Owi/Butet ke 8 Besar;Hard News;Olahraga;;;Hasil French Open di babak 16 besar pada Kamis (25/10/2018) memastikan pasangan Tontowi Ahmad/Liliyana Natsir ke babak 8 besar, sedangkan Praveen Jordan/Melati Daeva tumbang.;;
126;/hasil-marseille-vs-lazio-di-liga-eropa-tim-tamu-menang-mudah-c8Ep;hasil-marseille-vs-lazio-di-liga-eropa-tim-tamu-menang-mudah-c8Ep;2018-10-26 03:55:23;0;;;[{'url': '2017/10/04/Lazio-reuters_ratio-16x9.jpg', 'caption': 'Pemain Lazio merayakan gol. FOTO/REUTERS', 'id_files': 320638, 'nama_file': 'Lazio-reuters_ratio-16x9.jpg', 'flag_cover': 1}, {'url': '2017/10/04/Lazio-reuters_ratio-16x9.jpg', 'caption': 'Pemain Lazio merayakan gol. FOTO/REUTERS', 'id_files': 320639, 'nama_file': 'Lazio-reuters_ratio-16x9.jpg', 'flag_cover': 0}];False;Hasil Marseille vs Lazio di Liga Eropa: Tim Tamu Menang Mudah;Hard News;Olahraga;;;Skor akhir 1-3 menjadi hasil Marseille vs Lazio dalam lanjutan Europa League 2018/2019 di Stade Velodrome, Jumat (26/10/2018).;;
127;/hasil-chelsea-vs-bate-di-liga-eropa-laju-the-blues-tak-terbendung-c8Et;hasil-chelsea-vs-bate-di-liga-eropa-laju-the-blues-tak-terbendung-c8Et;2018-10-26 03:48:46;0;;;[{'url': '2018/08/19/britain-soccer-premier-league--14--ap.jpg', 'caption': 'Chelsea Marcos Alonso merayakan dengan rekan setim Pedro Rodriguez, kiri, pada akhir pertandingan sepak bola Liga Premier Inggris antara Chelsea dan Arsenal di Stamford bridge stadion di London, Sabtu, 18 Agustus 2018. Chelsea menang 3-2. (AP Photo / Tim Ireland)', 'id_files': 320642, 'nama_file': 'britain-soccer-premier-league--14--ap.jpg', 'flag_cover': 1}, {'url': '2018/08/19/britain-soccer-premier-league--14--ap.jpg', 'caption': 'Chelsea Marcos Alonso merayakan dengan rekan setim Pedro Rodriguez, kiri, pada akhir pertandingan sepak bola Liga Premier Inggris antara Chelsea dan Arsenal di Stamford bridge stadion di London, Sabtu, 18 Agustus 2018. Chelsea menang 3-2. (AP Photo / Tim Ireland)', 'id_files': 320643, 'nama_file': 'britain-soccer-premier-league--14--ap.jpg', 'flag_cover': 0}];False;Hasil Chelsea vs BATE di Liga Eropa: Laju The Blues Tak Terbendung;Hard News;Olahraga;;;Pertandingan Liga Eropa antara Chelsea vs Bate Borisov berakhir dengan skor 3-1.;;
128;/hasil-french-open-2018-marcus-kevin-ke-8-besar-jumpa-ganda-taiwan-c8Eq;hasil-french-open-2018-marcus-kevin-ke-8-besar-jumpa-ganda-taiwan-c8Eq;2018-10-26 03:24:50;0;;;[{'url': '2018/09/14/kevin-markus-ke-semi-final-antarafoto_ratio-16x9.jpg', 'caption': 'Ilustrasi. Pebulu tangkis ganda putra Indonesia Kevin Sanjaya berpasangan dengan Marcus Gideon mengembalikan kok ke arah ganda putra Belanda Jelle Maas dan Robin Tabeling pada babak perempat final Japan Open 2018 di Musashino Forest Sport Plaza, Tokyo, Jepang, Jumat (14/9/2018). ANTARA FOTO/Humas PBSI', 'id_files': 320636, 'nama_file': 'kevin-markus-ke-semi-final-antarafoto_ratio-16x9.jpg', 'flag_cover': 1}, {'url': '2018/09/14/kevin-markus-ke-semi-final-antarafoto_ratio-16x9.jpg', 'caption': 'Ilustrasi. Pebulu tangkis ganda putra Indonesia Kevin Sanjaya berpasangan dengan Marcus Gideon mengembalikan kok ke arah ganda putra Belanda Jelle Maas dan Robin Tabeling pada babak perempat final Japan Open 2018 di Musashino Forest Sport Plaza, Tokyo, Jepang, Jumat (14/9/2018). ANTARA FOTO/Humas PBSI', 'id_files': 320637, 'nama_file': 'kevin-markus-ke-semi-final-antarafoto_ratio-16x9.jpg', 'flag_cover': 0}];False;Hasil French Open 2018: Marcus/Kevin ke 8 Besar, Jumpa Ganda Taiwan;Hard News;Olahraga;;;"Hasil French Open pada Kamis (25/10/2018) memastikan unggulan pertama Marcus Gideon/Kevin Sanjaya lolos ke babak 8 besar, dan akan berjumpa ganda Taiwan&amp;nbsp;Chen Hung Ling/Wang Chi-Lin (Taiwan).";;
129;/hasil-marseille-vs-lazio-di-liga-eropa-babak-1-tim-tamu-unggul-c8Eo;hasil-marseille-vs-lazio-di-liga-eropa-babak-1-tim-tamu-unggul-c8Eo;2018-10-26 02:50:16;0;;;[{'url': '2017/10/04/Lazio-reuters_ratio-16x9.jpg', 'caption': 'Pemain Lazio merayakan gol. FOTO/REUTERS', 'id_files': 320634, 'nama_file': 'Lazio-reuters_ratio-16x9.jpg', 'flag_cover': 1}, {'url': '2017/10/04/Lazio-reuters_ratio-16x9.jpg', 'caption': 'Pemain Lazio merayakan gol. FOTO/REUTERS', 'id_files': 320635, 'nama_file': 'Lazio-reuters_ratio-16x9.jpg', 'flag_cover': 0}];False;Hasil Marseille vs Lazio di Liga Eropa: Babak 1, Tim Tamu Unggul;Hard News;Olahraga;;;"Skor 0-1 menjadi hasil sementara babak pertama Marseille vs Lazio&amp;nbsp;dalam lanjutan Europa League&amp;nbsp;di Stade Velodrome, Jumat (25/10/2018).";;
130;/hasil-chelsea-vs-bate-babak-pertama-tuan-rumah-unggul-cepat-c8En;hasil-chelsea-vs-bate-babak-pertama-tuan-rumah-unggul-cepat-c8En;2018-10-26 02:45:54;0;;;[{'url': '2018/08/19/britain-soccer-premier-league--10--ap.jpg', 'caption': 'Chelsea Marcos Alonso, kiri, merayakan setelah mencetak gol ketiga timnya selama pertandingan sepak bola Liga Premier Inggris antara Chelsea dan Arsenal di Stamford bridge stadion di London, Sabtu, 18 Agustus 2018. (AP Photo / Tim Ireland)', 'id_files': 320632, 'nama_file': 'britain-soccer-premier-league--10--ap.jpg', 'flag_cover': 1}, {'url': '2018/08/19/britain-soccer-premier-league--10--ap.jpg', 'caption': 'Chelsea Marcos Alonso, kiri, merayakan setelah mencetak gol ketiga timnya selama pertandingan sepak bola Liga Premier Inggris antara Chelsea dan Arsenal di Stamford bridge stadion di London, Sabtu, 18 Agustus 2018. (AP Photo / Tim Ireland)', 'id_files': 320633, 'nama_file': 'britain-soccer-premier-league--10--ap.jpg', 'flag_cover': 0}];False;Hasil Chelsea vs BATE: Babak Pertama, Tuan Rumah Unggul Cepat;Hard News;Olahraga;;;Pertandingan Liga Eropa antara Chelsea vs BATE Borisov menunjukkan skor sementara 2-0 hingga penghujung babak pertama.;;
131;/hasil-ac-milan-vs-real-betis-rossoneri-tumbang-di-kandang-c8x9;hasil-ac-milan-vs-real-betis-rossoneri-tumbang-di-kandang-c8x9;2018-10-26 01:55:35;0;;;[{'url': '2017/12/08/ac-milan-reuters_ratio-16x9.jpg', 'caption': 'Suporter AC Milan. REUTERS/Max Rossi', 'id_files': 319684, 'nama_file': 'ac-milan-reuters_ratio-16x9.jpg', 'flag_cover': 1}, {'url': '2017/12/08/ac-milan-reuters_ratio-16x9.jpg', 'caption': 'Suporter AC Milan. REUTERS/Max Rossi', 'id_files': 319685, 'nama_file': 'ac-milan-reuters_ratio-16x9.jpg', 'flag_cover': 0}];False;Hasil AC Milan vs Real Betis: Rossoneri Tumbang di Kandang;Hard News;Olahraga;;;"Skor 1-2 menjadi hasil akhir AC Milan vs Real Betis dalam laga lanjutan Liga Eropa&amp;nbsp;di Stadion San Siro, Kamis (26/10/2018).";;
132;/hasil-sporting-vs-arsenal-di-liga-eropa-welbeck-cetak-gol-kunci-c8yb;hasil-sporting-vs-arsenal-di-liga-eropa-welbeck-cetak-gol-kunci-c8yb;2018-10-26 01:45:17;0;;;[{'url': '2018/05/03/arsenal-reuters--7.jpg', 'caption': 'Pemain Arsenal Olivier Giroud merayakan gol keempat mereka bersama Aaron Ramsey. REUTERS/Stefan Wermuth Livepic', 'id_files': 320580, 'nama_file': 'arsenal-reuters--7.jpg', 'flag_cover': 1}, {'url': '2018/05/03/arsenal-reuters--7.jpg', 'caption': 'Pemain Arsenal Olivier Giroud merayakan gol keempat mereka bersama Aaron Ramsey. REUTERS/Stefan Wermuth Livepic', 'id_files': 320581, 'nama_file': 'arsenal-reuters--7.jpg', 'flag_cover': 0}];False;Hasil Sporting vs Arsenal di Liga Eropa: Welbeck Cetak Gol Kunci;Hard News;Olahraga;;;"Pertandingan Liga Eropa antara Sporting&amp;nbsp;Lisbon vs Arsenal berakhir dengan skor 0-1.";;
133;/waktu-sholat-maghrib-kab-manokwari-hari-ini-c8ye;waktu-sholat-maghrib-kab-manokwari-hari-ini-c8ye;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-manokwari.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kab. Manokwari. Ilustrasi/Tirto.id.', 'id_files': 322650, 'nama_file': 'jadwal-salat-kabupaten-manokwari.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-manokwari.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kab. Manokwari. Ilustrasi/Tirto.id.', 'id_files': 322651, 'nama_file': 'jadwal-salat-kabupaten-manokwari.jpg', 'flag_cover': 0}];False;Waktu Sholat Maghrib Kab. Manokwari Hari Ini;;Sosial Budaya;;;Informasi mengenai jadwal sholat di Kab. Manokwari bisa dicek di aplikasi yang disediakan Tirto.id.;;
134;/cek-waktu-sholat-di-kab-raja-ampat-c8yi;cek-waktu-sholat-di-kab-raja-ampat-c8yi;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-raja-ampat.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Raja Ampat. Ilustrasi/Tirto.id', 'id_files': 322658, 'nama_file': 'jadwal-salat-kabupaten-raja-ampat.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-raja-ampat.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Raja Ampat. Ilustrasi/Tirto.id', 'id_files': 322659, 'nama_file': 'jadwal-salat-kabupaten-raja-ampat.jpg', 'flag_cover': 0}];False;Cek Waktu Sholat di Kab. Raja Ampat;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Raja Ampat.;;
135;/info-jadwal-sholat-maghrib-hari-ini-di-kab-sorong-selatan-c8yj;info-jadwal-sholat-maghrib-hari-ini-di-kab-sorong-selatan-c8yj;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-sorong-selatan.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Sorong Selatan untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322662, 'nama_file': 'jadwal-salat-kabupaten-sorong-selatan.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-sorong-selatan.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Sorong Selatan untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322663, 'nama_file': 'jadwal-salat-kabupaten-sorong-selatan.jpg', 'flag_cover': 0}];False;Info Jadwal Sholat Maghrib Hari Ini di Kab. Sorong Selatan;;Sosial Budaya;;;Jadwal sholat di Kab. Sorong Selatan bisa dilihat di aplikasi yang disediakan Tirto.id.;;
136;/jadwal-sholat-maghrib-kab-teluk-bintuni-oktober-2018-hari-ini-c8yl;jadwal-sholat-maghrib-kab-teluk-bintuni-oktober-2018-hari-ini-c8yl;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-teluk-bintuni.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Teluk Bintuni. Ilustrasi/Tirto.id.', 'id_files': 322666, 'nama_file': 'jadwal-salat-kabupaten-teluk-bintuni.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-teluk-bintuni.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Teluk Bintuni. Ilustrasi/Tirto.id.', 'id_files': 322667, 'nama_file': 'jadwal-salat-kabupaten-teluk-bintuni.jpg', 'flag_cover': 0}];False;Jadwal Sholat Maghrib Kab. Teluk Bintuni Oktober 2018 Hari Ini;;Sosial Budaya;;;Jadwal sholat lima waktu hari ini di Kab. Teluk Bintuni bisa dicek di tirto.id.;;
137;/waktu-sholat-maghrib-kota-sorong-hari-ini-c8yn;waktu-sholat-maghrib-kota-sorong-hari-ini-c8yn;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/24/jadwal-salat-kota-sorong.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kota Sorong. Ilustrasi/Tirto.id.', 'id_files': 322670, 'nama_file': 'jadwal-salat-kota-sorong.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kota-sorong.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kota Sorong. Ilustrasi/Tirto.id.', 'id_files': 322671, 'nama_file': 'jadwal-salat-kota-sorong.jpg', 'flag_cover': 0}];False;Waktu Sholat Maghrib Kota Sorong Hari Ini;;Sosial Budaya;;;Informasi mengenai jadwal sholat di Kota Sorong bisa dicek di aplikasi yang disediakan Tirto.id.;;
